Type,Csid,Cgrid,Cap_kW,waitingLine,Vol_0min,Vol_30min,Vol_60min,ElapsedTime
F,90001600,0,0,0,0,0,0,81300
F,90000000,0,90,1,1,0,0,81360
F,90000001,1,0,1,0,0,0,81360
F,90000200,0,0,0,0,0,0,81360
F,90000201,1,0,0,0,0,0,81360
F,90000400,0,0,0,0,0,0,81360
F,90000401,1,0,0,0,0,0,81360
F,90000800,0,0,0,0,0,0,81360
F,90001000,0,0,0,0,0,0,81360
F,90001200,0,0,0,0,0,0,81360
F,90001201,1,0,0,0,0,0,81360
F,90001600,0,0,0,0,0,0,81360
F,90000000,0,90,1,1,0,0,81420
F,90000001,1,0,1,0,0,0,81420
F,90000200,0,0,0,0,0,0,81420
F,90000201,1,0,0,0,0,0,81420
F,90000400,0,0,0,0,0,0,81420
F,90000401,1,0,0,0,0,0,81420
F,90000800,0,0,0,0,0,0,81420
F,90001000,0,0,0,0,0,0,81420
F,90001200,0,0,0,0,0,0,81420
F,90001201,1,0,0,0,0,0,81420
F,90001600,0,0,0,0,0,0,81420
F,90000000,0,90,1,1,0,0,81480
F,90000001,1,0,1,0,0,0,81480
F,90000200,0,0,0,0,0,0,81480
F,90000201,1,0,0,0,0,0,81480
F,90000400,0,0,0,0,0,0,81480
F,90000401,1,0,0,0,0,0,81480
F,90000800,0,0,0,0,0,0,81480
F,90001000,0,0,0,0,0,0,81480
F,90001200,0,0,0,0,0,0,81480
F,90001201,1,0,0,0,0,0,81480
F,90001600,0,0,0,0,0,0,81480
F,90000000,0,90,1,1,0,0,81540
F,90000001,1,0,1,0,0,0,81540
F,90000200,0,0,0,0,0,0,81540
F,90000201,1,0,0,0,0,0,81540
F,90000400,0,0,0,0,0,0,81540
F,90000401,1,0,0,0,0,0,81540
F,90000800,0,0,0,0,0,0,81540
F,90001000,0,0,0,0,0,0,81540
F,90001200,0,0,0,0,0,0,81540
F,90001201,1,0,0,0,0,0,81540
F,90001600,0,0,0,0,0,0,81540
F,90000000,0,90,1,1,0,0,81600
F,90000001,1,0,1,0,0,0,81600
F,90000200,0,0,0,0,0,0,81600
F,90000201,1,0,0,0,0,0,81600
F,90000400,0,0,0,0,0,0,81600
F,90000401,1,0,0,0,0,0,81600
F,90000800,0,0,0,0,0,0,81600
F,90001000,0,0,0,0,0,0,81600
F,90001200,0,0,0,0,0,0,81600
F,90001201,1,0,0,0,0,0,81600
F,90001600,0,0,0,0,0,0,81600
F,90000000,0,90,1,1,0,0,81660
F,90000001,1,0,1,0,0,0,81660
F,90000200,0,0,0,0,0,0,81660
F,90000201,1,0,0,0,0,0,81660
F,90000400,0,0,0,0,0,0,81660
F,90000401,1,0,0,0,0,0,81660
F,90000800,0,0,0,0,0,0,81660
F,90001000,0,0,0,0,0,0,81660
F,90001200,0,0,0,0,0,0,81660
F,90001201,1,0,0,0,0,0,81660
F,90001600,0,0,0,0,0,0,81660
F,90000000,0,90,1,1,0,0,81720
F,90000001,1,0,1,0,0,0,81720
F,90000200,0,0,0,0,0,0,81720
F,90000201,1,0,0,0,0,0,81720
F,90000400,0,0,0,0,0,0,81720
F,90000401,1,0,0,0,0,0,81720
F,90000800,0,0,0,0,0,0,81720
F,90001000,0,0,0,0,0,0,81720
F,90001200,0,0,0,0,0,0,81720
F,90001201,1,0,0,0,0,0,81720
F,90001600,0,0,0,0,0,0,81720
F,90000000,0,90,1,1,0,0,81780
F,90000001,1,0,1,0,0,0,81780
F,90000200,0,0,0,0,0,0,81780
F,90000201,1,0,0,0,0,0,81780
F,90000400,0,0,0,0,0,0,81780
F,90000401,1,0,0,0,0,0,81780
F,90000800,0,0,0,0,0,0,81780
F,90001000,0,0,0,0,0,0,81780
F,90001200,0,0,0,0,0,0,81780
F,90001201,1,0,0,0,0,0,81780
F,90001600,0,0,0,0,0,0,81780
F,90000000,0,90,1,1,0,0,81840
F,90000001,1,0,1,0,0,0,81840
F,90000200,0,0,0,0,0,0,81840
F,90000201,1,0,0,0,0,0,81840
F,90000400,0,0,0,0,0,0,81840
F,90000401,1,0,0,0,0,0,81840
F,90000800,0,0,0,0,0,0,81840
F,90001000,0,0,0,0,0,0,81840
F,90001200,0,0,0,0,0,0,81840
F,90001201,1,0,0,0,0,0,81840
F,90001600,0,0,0,0,0,0,81840
F,90000000,0,90,1,1,0,0,81900
F,90000001,1,0,1,0,0,0,81900
F,90000200,0,0,0,0,0,0,81900
F,90000201,1,0,0,0,0,0,81900
F,90000400,0,0,0,0,0,0,81900
F,90000401,1,0,0,0,0,0,81900
F,90000800,0,0,0,0,0,0,81900
F,90001000,0,0,0,0,0,0,81900
F,90001200,0,0,0,0,0,0,81900
F,90001201,1,0,0,0,0,0,81900
F,90001600,0,0,0,0,0,0,81900
F,90000000,0,90,2,1,0,0,81960
F,90000001,1,90,2,1,0,0,81960
F,90000200,0,0,0,0,0,0,81960
F,90000201,1,0,0,0,0,0,81960
F,90000400,0,0,0,0,0,0,81960
F,90000401,1,0,0,0,0,0,81960
F,90000800,0,0,0,0,0,0,81960
F,90001000,0,0,0,0,0,0,81960
F,90001200,0,0,0,0,0,0,81960
F,90001201,1,0,0,0,0,0,81960
F,90001600,0,0,0,0,0,0,81960
F,90000000,0,90,2,1,0,0,82020
F,90000001,1,90,2,1,0,0,82020
F,90000200,0,0,0,0,0,0,82020
F,90000201,1,0,0,0,0,0,82020
F,90000400,0,0,0,0,0,0,82020
F,90000401,1,0,0,0,0,0,82020
F,90000800,0,0,0,0,0,0,82020
F,90001000,0,0,0,0,0,0,82020
F,90001200,0,0,0,0,0,0,82020
F,90001201,1,0,0,0,0,0,82020
F,90001600,0,0,0,0,0,0,82020
F,90000000,0,90,2,1,0,0,82080
F,90000001,1,90,2,1,0,0,82080
F,90000200,0,0,0,0,0,0,82080
F,90000201,1,0,0,0,0,0,82080
F,90000400,0,0,0,0,0,0,82080
F,90000401,1,0,0,0,0,0,82080
F,90000800,0,0,0,0,0,0,82080
F,90001000,0,0,0,0,0,0,82080
F,90001200,0,0,0,0,0,0,82080
F,90001201,1,0,0,0,0,0,82080
F,90001600,0,0,0,0,0,0,82080
F,90000000,0,90,2,1,0,0,82140
F,90000001,1,90,2,1,0,0,82140
F,90000200,0,0,0,0,0,0,82140
F,90000201,1,0,0,0,0,0,82140
F,90000400,0,90,1,1,0,0,82140
F,90000401,1,0,1,0,0,0,82140
F,90000800,0,0,0,0,0,0,82140
F,90001000,0,0,0,0,0,0,82140
F,90001200,0,0,0,0,0,0,82140
F,90001201,1,0,0,0,0,0,82140
F,90001600,0,0,0,0,0,0,82140
F,90000000,0,0,1,0,0,0,82200
F,90000001,1,90,1,1,0,0,82200
F,90000200,0,0,0,0,0,0,82200
F,90000201,1,0,0,0,0,0,82200
F,90000400,0,90,1,1,0,0,82200
F,90000401,1,0,1,0,0,0,82200
F,90000800,0,0,0,0,0,0,82200
F,90001000,0,0,0,0,0,0,82200
F,90001200,0,0,0,0,0,0,82200
F,90001201,1,0,0,0,0,0,82200
F,90001600,0,0,0,0,0,0,82200
F,90000000,0,0,1,0,0,0,82260
F,90000001,1,90,1,1,0,0,82260
F,90000200,0,0,0,0,0,0,82260
F,90000201,1,0,0,0,0,0,82260
F,90000400,0,90,1,1,0,0,82260
F,90000401,1,0,1,0,0,0,82260
F,90000800,0,0,0,0,0,0,82260
F,90001000,0,0,0,0,0,0,82260
F,90001200,0,0,0,0,0,0,82260
F,90001201,1,0,0,0,0,0,82260
F,90001600,0,0,0,0,0,0,82260
F,90000000,0,0,1,0,0,0,82320
F,90000001,1,90,1,1,0,0,82320
F,90000200,0,0,0,0,0,0,82320
F,90000201,1,0,0,0,0,0,82320
F,90000400,0,90,1,1,0,0,82320
F,90000401,1,0,1,0,0,0,82320
F,90000800,0,0,0,0,0,0,82320
F,90001000,0,0,0,0,0,0,82320
F,90001200,0,0,0,0,0,0,82320
F,90001201,1,0,0,0,0,0,82320
F,90001600,0,0,0,0,0,0,82320
F,90000000,0,0,1,0,0,0,82380
F,90000001,1,90,1,1,0,0,82380
F,90000200,0,0,0,0,0,0,82380
F,90000201,1,0,0,0,0,0,82380
F,90000400,0,90,1,1,0,0,82380
F,90000401,1,0,1,0,0,0,82380
F,90000800,0,0,0,0,0,0,82380
F,90001000,0,0,0,0,0,0,82380
F,90001200,0,0,0,0,0,0,82380
F,90001201,1,0,0,0,0,0,82380
F,90001600,0,0,0,0,0,0,82380
F,90000000,0,0,1,0,0,0,82440
F,90000001,1,90,1,1,0,0,82440
F,90000200,0,0,0,0,0,0,82440
F,90000201,1,0,0,0,0,0,82440
F,90000400,0,90,1,1,0,0,82440
F,90000401,1,0,1,0,0,0,82440
F,90000800,0,0,0,0,0,0,82440
F,90001000,0,0,0,0,0,0,82440
F,90001200,0,0,0,0,0,0,82440
F,90001201,1,0,0,0,0,0,82440
F,90001600,0,0,0,0,0,0,82440
F,90000000,0,0,1,0,0,0,82500
F,90000001,1,90,1,1,0,0,82500
F,90000200,0,0,0,0,0,0,82500
F,90000201,1,0,0,0,0,0,82500
F,90000400,0,90,1,1,0,0,82500
F,90000401,1,0,1,0,0,0,82500
F,90000800,0,0,0,0,0,0,82500
F,90001000,0,0,0,0,0,0,82500
F,90001200,0,0,0,0,0,0,82500
F,90001201,1,0,0,0,0,0,82500
F,90001600,0,0,0,0,0,0,82500
F,90000000,0,0,1,0,0,0,82560
F,90000001,1,90,1,1,0,0,82560
F,90000200,0,90,1,1,0,0,82560
F,90000201,1,0,1,0,0,0,82560
F,90000400,0,90,1,1,0,0,82560
F,90000401,1,0,1,0,0,0,82560
F,90000800,0,0,0,0,0,0,82560
F,90001000,0,0,0,0,0,0,82560
F,90001200,0,0,0,0,0,0,82560
F,90001201,1,0,0,0,0,0,82560
F,90001600,0,0,0,0,0,0,82560
F,90000000,0,0,1,0,0,0,82620
F,90000001,1,90,1,1,0,0,82620
F,90000200,0,90,1,1,0,0,82620
F,90000201,1,0,1,0,0,0,82620
F,90000400,0,90,1,1,0,0,82620
F,90000401,1,0,1,0,0,0,82620
F,90000800,0,0,0,0,0,0,82620
F,90001000,0,0,0,0,0,0,82620
F,90001200,0,0,0,0,0,0,82620
F,90001201,1,0,0,0,0,0,82620
F,90001600,0,0,0,0,0,0,82620
F,90000000,0,0,1,0,0,0,82680
F,90000001,1,90,1,1,0,0,82680
F,90000200,0,90,1,1,0,0,82680
F,90000201,1,0,1,0,0,0,82680
F,90000400,0,90,1,1,0,0,82680
F,90000401,1,0,1,0,0,0,82680
F,90000800,0,0,0,0,0,0,82680
F,90001000,0,0,0,0,0,0,82680
F,90001200,0,0,0,0,0,0,82680
F,90001201,1,0,0,0,0,0,82680
F,90001600,0,0,0,0,0,0,82680
F,90000000,0,0,1,0,0,0,82740
F,90000001,1,90,1,1,0,0,82740
F,90000200,0,90,1,1,0,0,82740
F,90000201,1,0,1,0,0,0,82740
F,90000400,0,90,1,1,0,0,82740
F,90000401,1,0,1,0,0,0,82740
F,90000800,0,0,0,0,0,0,82740
F,90001000,0,0,0,0,0,0,82740
F,90001200,0,0,0,0,0,0,82740
F,90001201,1,0,0,0,0,0,82740
F,90001600,0,0,0,0,0,0,82740
F,90000000,0,0,1,0,0,0,82800
F,90000001,1,90,1,1,0,0,82800
F,90000200,0,90,1,1,0,0,82800
F,90000201,1,0,1,0,0,0,82800
F,90000400,0,90,1,1,0,0,82800
F,90000401,1,0,1,0,0,0,82800
F,90000800,0,0,0,0,0,0,82800
F,90001000,0,0,0,0,0,0,82800
F,90001200,0,0,0,0,0,0,82800
F,90001201,1,0,0,0,0,0,82800
F,90001600,0,0,0,0,0,0,82800
F,90000000,0,0,1,0,0,0,82860
F,90000001,1,90,1,1,0,0,82860
F,90000200,0,90,1,1,0,0,82860
F,90000201,1,0,1,0,0,0,82860
F,90000400,0,90,1,1,0,0,82860
F,90000401,1,0,1,0,0,0,82860
F,90000800,0,0,0,0,0,0,82860
F,90001000,0,0,0,0,0,0,82860
F,90001200,0,0,0,0,0,0,82860
F,90001201,1,0,0,0,0,0,82860
F,90001600,0,0,0,0,0,0,82860
F,90000000,0,0,1,0,0,0,82920
F,90000001,1,90,1,1,0,0,82920
F,90000200,0,90,1,1,0,0,82920
F,90000201,1,0,1,0,0,0,82920
F,90000400,0,90,1,1,0,0,82920
F,90000401,1,0,1,0,0,0,82920
F,90000800,0,0,0,0,0,0,82920
F,90001000,0,0,0,0,0,0,82920
F,90001200,0,0,0,0,0,0,82920
F,90001201,1,0,0,0,0,0,82920
F,90001600,0,0,0,0,0,0,82920
F,90000000,0,0,1,0,0,0,82980
F,90000001,1,90,1,1,0,0,82980
F,90000200,0,90,1,1,0,0,82980
F,90000201,1,0,1,0,0,0,82980
F,90000400,0,90,1,1,0,0,82980
F,90000401,1,0,1,0,0,0,82980
F,90000800,0,0,0,0,0,0,82980
F,90001000,0,0,0,0,0,0,82980
F,90001200,0,0,0,0,0,0,82980
F,90001201,1,0,0,0,0,0,82980
F,90001600,0,0,0,0,0,0,82980
F,90000000,0,0,1,0,0,0,83040
F,90000001,1,90,1,1,0,0,83040
F,90000200,0,90,1,1,0,0,83040
F,90000201,1,0,1,0,0,0,83040
F,90000400,0,90,1,1,0,0,83040
F,90000401,1,0,1,0,0,0,83040
F,90000800,0,0,0,0,0,0,83040
F,90001000,0,0,0,0,0,0,83040
F,90001200,0,0,0,0,0,0,83040
F,90001201,1,0,0,0,0,0,83040
F,90001600,0,0,0,0,0,0,83040
F,90000000,0,90,2,1,0,0,83100
F,90000001,1,90,2,1,0,0,83100
F,90000200,0,90,1,1,0,0,83100
F,90000201,1,0,1,0,0,0,83100
F,90000400,0,90,1,1,0,0,83100
F,90000401,1,0,1,0,0,0,83100
F,90000800,0,0,0,0,0,0,83100
F,90001000,0,0,0,0,0,0,83100
F,90001200,0,0,0,0,0,0,83100
F,90001201,1,0,0,0,0,0,83100
F,90001600,0,0,0,0,0,0,83100
F,90000000,0,90,2,1,0,0,83160
F,90000001,1,90,2,1,0,0,83160
F,90000200,0,90,1,1,0,0,83160
F,90000201,1,0,1,0,0,0,83160
F,90000400,0,90,1,1,0,0,83160
F,90000401,1,0,1,0,0,0,83160
F,90000800,0,0,0,0,0,0,83160
F,90001000,0,0,0,0,0,0,83160
F,90001200,0,0,0,0,0,0,83160
F,90001201,1,0,0,0,0,0,83160
F,90001600,0,0,0,0,0,0,83160
F,90000000,0,90,2,1,0,0,83220
F,90000001,1,90,2,1,0,0,83220
F,90000200,0,90,1,1,0,0,83220
F,90000201,1,0,1,0,0,0,83220
F,90000400,0,90,1,1,0,0,83220
F,90000401,1,0,1,0,0,0,83220
F,90000800,0,0,0,0,0,0,83220
F,90001000,0,0,0,0,0,0,83220
F,90001200,0,0,0,0,0,0,83220
F,90001201,1,0,0,0,0,0,83220
F,90001600,0,0,0,0,0,0,83220
F,90000000,0,90,2,1,0,0,83280
F,90000001,1,90,2,1,0,0,83280
F,90000200,0,90,1,1,0,0,83280
F,90000201,1,0,1,0,0,0,83280
F,90000400,0,90,1,1,0,0,83280
F,90000401,1,0,1,0,0,0,83280
F,90000800,0,0,0,0,0,0,83280
F,90001000,0,0,0,0,0,0,83280
F,90001200,0,0,0,0,0,0,83280
F,90001201,1,0,0,0,0,0,83280
F,90001600,0,0,0,0,0,0,83280
F,90000000,0,90,2,1,0,0,83340
F,90000001,1,90,2,1,0,0,83340
F,90000200,0,90,1,1,0,0,83340
F,90000201,1,0,1,0,0,0,83340
F,90000400,0,90,1,1,0,0,83340
F,90000401,1,0,1,0,0,0,83340
F,90000800,0,0,0,0,0,0,83340
F,90001000,0,0,0,0,0,0,83340
F,90001200,0,0,0,0,0,0,83340
F,90001201,1,0,0,0,0,0,83340
F,90001600,0,0,0,0,0,0,83340
F,90000000,0,90,1,1,0,0,83400
F,90000001,1,0,1,0,0,0,83400
F,90000200,0,90,1,1,0,0,83400
F,90000201,1,0,1,0,0,0,83400
F,90000400,0,90,1,1,0,0,83400
F,90000401,1,0,1,0,0,0,83400
F,90000800,0,0,0,0,0,0,83400
F,90001000,0,0,0,0,0,0,83400
F,90001200,0,0,0,0,0,0,83400
F,90001201,1,0,0,0,0,0,83400
F,90001600,0,0,0,0,0,0,83400
F,90000000,0,90,1,1,0,0,83460
F,90000001,1,0,1,0,0,0,83460
F,90000200,0,90,1,1,0,0,83460
F,90000201,1,0,1,0,0,0,83460
F,90000400,0,90,1,1,0,0,83460
F,90000401,1,0,1,0,0,0,83460
F,90000800,0,0,0,0,0,0,83460
F,90001000,0,0,0,0,0,0,83460
F,90001200,0,0,0,0,0,0,83460
F,90001201,1,0,0,0,0,0,83460
F,90001600,0,0,0,0,0,0,83460
F,90000000,0,90,1,1,0,0,83520
F,90000001,1,0,1,0,0,0,83520
F,90000200,0,90,1,1,0,0,83520
F,90000201,1,0,1,0,0,0,83520
F,90000400,0,90,1,1,0,0,83520
F,90000401,1,0,1,0,0,0,83520
F,90000800,0,0,0,0,0,0,83520
F,90001000,0,0,0,0,0,0,83520
F,90001200,0,0,0,0,0,0,83520
F,90001201,1,0,0,0,0,0,83520
F,90001600,0,0,0,0,0,0,83520
F,90000000,0,90,1,1,0,0,83580
F,90000001,1,0,1,0,0,0,83580
F,90000200,0,90,1,1,0,0,83580
F,90000201,1,0,1,0,0,0,83580
F,90000400,0,90,1,1,0,0,83580
F,90000401,1,0,1,0,0,0,83580
F,90000800,0,0,0,0,0,0,83580
F,90001000,0,0,0,0,0,0,83580
F,90001200,0,0,0,0,0,0,83580
F,90001201,1,0,0,0,0,0,83580
F,90001600,0,0,0,0,0,0,83580
F,90000000,0,90,1,1,0,0,83640
F,90000001,1,0,1,0,0,0,83640
F,90000200,0,90,1,1,0,0,83640
F,90000201,1,0,1,0,0,0,83640
F,90000400,0,0,0,0,0,0,83640
F,90000401,1,0,0,0,0,0,83640
F,90000800,0,0,0,0,0,0,83640
F,90001000,0,0,0,0,0,0,83640
F,90001200,0,0,0,0,0,0,83640
F,90001201,1,0,0,0,0,0,83640
F,90001600,0,0,0,0,0,0,83640
F,90000000,0,90,1,1,0,0,83700
F,90000001,1,0,1,0,0,0,83700
F,90000200,0,90,1,1,0,0,83700
F,90000201,1,0,1,0,0,0,83700
F,90000400,0,0,0,0,0,0,83700
F,90000401,1,0,0,0,0,0,83700
F,90000800,0,0,0,0,0,0,83700
F,90001000,0,0,0,0,0,0,83700
F,90001200,0,0,0,0,0,0,83700
F,90001201,1,0,0,0,0,0,83700
F,90001600,0,0,0,0,0,0,83700
F,90000000,0,90,1,1,0,0,83760
F,90000001,1,0,1,0,0,0,83760
F,90000200,0,90,1,1,0,0,83760
F,90000201,1,0,1,0,0,0,83760
F,90000400,0,0,0,0,0,0,83760
F,90000401,1,0,0,0,0,0,83760
F,90000800,0,0,0,0,0,0,83760
F,90001000,0,0,0,0,0,0,83760
F,90001200,0,0,0,0,0,0,83760
F,90001201,1,0,0,0,0,0,83760
F,90001600,0,0,0,0,0,0,83760
F,90000000,0,90,1,1,0,0,83820
F,90000001,1,0,1,0,0,0,83820
F,90000200,0,90,1,1,0,0,83820
F,90000201,1,0,1,0,0,0,83820
F,90000400,0,0,0,0,0,0,83820
F,90000401,1,0,0,0,0,0,83820
F,90000800,0,0,0,0,0,0,83820
F,90001000,0,0,0,0,0,0,83820
F,90001200,0,0,0,0,0,0,83820
F,90001201,1,0,0,0,0,0,83820
F,90001600,0,0,0,0,0,0,83820
F,90000000,0,90,1,1,0,0,83880
F,90000001,1,0,1,0,0,0,83880
F,90000200,0,90,1,1,0,0,83880
F,90000201,1,0,1,0,0,0,83880
F,90000400,0,0,0,0,0,0,83880
F,90000401,1,0,0,0,0,0,83880
F,90000800,0,0,0,0,0,0,83880
F,90001000,0,0,0,0,0,0,83880
F,90001200,0,0,0,0,0,0,83880
F,90001201,1,0,0,0,0,0,83880
F,90001600,0,0,0,0,0,0,83880
F,90000000,0,90,1,1,0,0,83940
F,90000001,1,0,1,0,0,0,83940
F,90000200,0,90,1,1,0,0,83940
F,90000201,1,0,1,0,0,0,83940
F,90000400,0,0,0,0,0,0,83940
F,90000401,1,0,0,0,0,0,83940
F,90000800,0,0,0,0,0,0,83940
F,90001000,0,0,0,0,0,0,83940
F,90001200,0,0,0,0,0,0,83940
F,90001201,1,0,0,0,0,0,83940
F,90001600,0,0,0,0,0,0,83940
F,90000000,0,90,1,1,0,0,84000
F,90000001,1,0,1,0,0,0,84000
F,90000200,0,0,0,0,0,0,84000
F,90000201,1,0,0,0,0,0,84000
F,90000400,0,0,0,0,0,0,84000
F,90000401,1,0,0,0,0,0,84000
F,90000800,0,0,0,0,0,0,84000
F,90001000,0,0,0,0,0,0,84000
F,90001200,0,0,0,0,0,0,84000
F,90001201,1,0,0,0,0,0,84000
F,90001600,0,0,0,0,0,0,84000
F,90000000,0,90,1,1,0,0,84060
F,90000001,1,0,1,0,0,0,84060
F,90000200,0,0,0,0,0,0,84060
F,90000201,1,0,0,0,0,0,84060
F,90000400,0,0,0,0,0,0,84060
F,90000401,1,0,0,0,0,0,84060
F,90000800,0,0,0,0,0,0,84060
F,90001000,0,0,0,0,0,0,84060
F,90001200,0,0,0,0,0,0,84060
F,90001201,1,0,0,0,0,0,84060
F,90001600,0,0,0,0,0,0,84060
F,90000000,0,90,1,1,0,0,84120
F,90000001,1,0,1,0,0,0,84120
F,90000200,0,0,0,0,0,0,84120
F,90000201,1,0,0,0,0,0,84120
F,90000400,0,0,0,0,0,0,84120
F,90000401,1,0,0,0,0,0,84120
F,90000800,0,0,0,0,0,0,84120
F,90001000,0,0,0,0,0,0,84120
F,90001200,0,0,0,0,0,0,84120
F,90001201,1,0,0,0,0,0,84120
F,90001600,0,0,0,0,0,0,84120
F,90000000,0,90,1,1,0,0,84180
F,90000001,1,0,1,0,0,0,84180
F,90000200,0,0,0,0,0,0,84180
F,90000201,1,0,0,0,0,0,84180
F,90000400,0,0,0,0,0,0,84180
F,90000401,1,0,0,0,0,0,84180
F,90000800,0,0,0,0,0,0,84180
F,90001000,0,0,0,0,0,0,84180
F,90001200,0,0,0,0,0,0,84180
F,90001201,1,0,0,0,0,0,84180
F,90001600,0,0,0,0,0,0,84180
F,90000000,0,90,1,1,0,0,84240
F,90000001,1,0,1,0,0,0,84240
F,90000200,0,0,0,0,0,0,84240
F,90000201,1,0,0,0,0,0,84240
F,90000400,0,0,0,0,0,0,84240
F,90000401,1,0,0,0,0,0,84240
F,90000800,0,0,0,0,0,0,84240
F,90001000,0,0,0,0,0,0,84240
F,90001200,0,0,0,0,0,0,84240
F,90001201,1,0,0,0,0,0,84240
F,90001600,0,0,0,0,0,0,84240
F,90000000,0,90,1,1,0,0,84300
F,90000001,1,0,1,0,0,0,84300
F,90000200,0,0,0,0,0,0,84300
F,90000201,1,0,0,0,0,0,84300
F,90000400,0,0,0,0,0,0,84300
F,90000401,1,0,0,0,0,0,84300
F,90000800,0,0,0,0,0,0,84300
F,90001000,0,0,0,0,0,0,84300
F,90001200,0,0,0,0,0,0,84300
F,90001201,1,0,0,0,0,0,84300
F,90001600,0,0,0,0,0,0,84300
F,90000000,0,90,1,1,0,0,84360
F,90000001,1,0,1,0,0,0,84360
F,90000200,0,0,0,0,0,0,84360
F,90000201,1,0,0,0,0,0,84360
F,90000400,0,0,0,0,0,0,84360
F,90000401,1,0,0,0,0,0,84360
F,90000800,0,0,0,0,0,0,84360
F,90001000,0,0,0,0,0,0,84360
F,90001200,0,0,0,0,0,0,84360
F,90001201,1,0,0,0,0,0,84360
F,90001600,0,0,0,0,0,0,84360
F,90000000,0,90,1,1,0,0,84420
F,90000001,1,0,1,0,0,0,84420
F,90000200,0,0,0,0,0,0,84420
F,90000201,1,0,0,0,0,0,84420
F,90000400,0,0,0,0,0,0,84420
F,90000401,1,0,0,0,0,0,84420
F,90000800,0,0,0,0,0,0,84420
F,90001000,0,0,0,0,0,0,84420
F,90001200,0,0,0,0,0,0,84420
F,90001201,1,0,0,0,0,0,84420
F,90001600,0,0,0,0,0,0,84420
F,90000000,0,90,2,1,0,0,84480
F,90000001,1,90,2,1,0,0,84480
F,90000200,0,0,0,0,0,0,84480
F,90000201,1,0,0,0,0,0,84480
F,90000400,0,0,0,0,0,0,84480
F,90000401,1,0,0,0,0,0,84480
F,90000800,0,0,0,0,0,0,84480
F,90001000,0,0,0,0,0,0,84480
F,90001200,0,0,0,0,0,0,84480
F,90001201,1,0,0,0,0,0,84480
F,90001600,0,0,0,0,0,0,84480
F,90000000,0,0,1,0,0,0,84540
F,90000001,1,90,1,1,0,0,84540
F,90000200,0,0,0,0,0,0,84540
F,90000201,1,0,0,0,0,0,84540
F,90000400,0,0,0,0,0,0,84540
F,90000401,1,0,0,0,0,0,84540
F,90000800,0,0,0,0,0,0,84540
F,90001000,0,0,0,0,0,0,84540
F,90001200,0,0,0,0,0,0,84540
F,90001201,1,0,0,0,0,0,84540
F,90001600,0,0,0,0,0,0,84540
F,90000000,0,0,1,0,0,0,84600
F,90000001,1,90,1,1,0,0,84600
F,90000200,0,0,0,0,0,0,84600
F,90000201,1,0,0,0,0,0,84600
F,90000400,0,0,0,0,0,0,84600
F,90000401,1,0,0,0,0,0,84600
F,90000800,0,0,0,0,0,0,84600
F,90001000,0,0,0,0,0,0,84600
F,90001200,0,0,0,0,0,0,84600
F,90001201,1,0,0,0,0,0,84600
F,90001600,0,0,0,0,0,0,84600
F,90000000,0,0,1,0,0,0,84660
F,90000001,1,90,1,1,0,0,84660
F,90000200,0,0,0,0,0,0,84660
F,90000201,1,0,0,0,0,0,84660
F,90000400,0,0,0,0,0,0,84660
F,90000401,1,0,0,0,0,0,84660
F,90000800,0,0,0,0,0,0,84660
F,90001000,0,0,0,0,0,0,84660
F,90001200,0,0,0,0,0,0,84660
F,90001201,1,0,0,0,0,0,84660
F,90001600,0,0,0,0,0,0,84660
F,90000000,0,0,1,0,0,0,84720
F,90000001,1,90,1,1,0,0,84720
F,90000200,0,0,0,0,0,0,84720
F,90000201,1,0,0,0,0,0,84720
F,90000400,0,0,0,0,0,0,84720
F,90000401,1,0,0,0,0,0,84720
F,90000800,0,0,0,0,0,0,84720
F,90001000,0,0,0,0,0,0,84720
F,90001200,0,0,0,0,0,0,84720
F,90001201,1,0,0,0,0,0,84720
F,90001600,0,0,0,0,0,0,84720
F,90000000,0,0,1,0,0,0,84780
F,90000001,1,90,1,1,0,0,84780
F,90000200,0,0,0,0,0,0,84780
F,90000201,1,0,0,0,0,0,84780
F,90000400,0,0,0,0,0,0,84780
F,90000401,1,0,0,0,0,0,84780
F,90000800,0,0,0,0,0,0,84780
F,90001000,0,0,0,0,0,0,84780
F,90001200,0,0,0,0,0,0,84780
F,90001201,1,0,0,0,0,0,84780
F,90001600,0,0,0,0,0,0,84780
F,90000000,0,0,1,0,0,0,84840
F,90000001,1,90,1,1,0,0,84840
F,90000200,0,0,0,0,0,0,84840
F,90000201,1,0,0,0,0,0,84840
F,90000400,0,0,0,0,0,0,84840
F,90000401,1,0,0,0,0,0,84840
F,90000800,0,0,0,0,0,0,84840
F,90001000,0,0,0,0,0,0,84840
F,90001200,0,0,0,0,0,0,84840
F,90001201,1,0,0,0,0,0,84840
F,90001600,0,0,0,0,0,0,84840
F,90000000,0,0,1,0,0,0,84900
F,90000001,1,90,1,1,0,0,84900
F,90000200,0,0,0,0,0,0,84900
F,90000201,1,0,0,0,0,0,84900
F,90000400,0,0,0,0,0,0,84900
F,90000401,1,0,0,0,0,0,84900
F,90000800,0,0,0,0,0,0,84900
F,90001000,0,0,0,0,0,0,84900
F,90001200,0,0,0,0,0,0,84900
F,90001201,1,0,0,0,0,0,84900
F,90001600,0,0,0,0,0,0,84900
F,90000000,0,0,1,0,0,0,84960
F,90000001,1,90,1,1,0,0,84960
F,90000200,0,0,0,0,0,0,84960
